"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat"
30,207.436675368659,"Private room","False","True",2,"False",1,0,9,89,1,5.9434285583586,1.34065911874177,186.917343370445,12.9928319554762,432.392246893647,7.74234398952367,-0.16282,51.45967
31,156.635856911028,"Private room","False","True",2,"False",0,1,9,92,1,4.47092827837236,0.3102159854363,249.450064167706,17.339550769189,537.815027142299,9.63002683971543,-0.12308,51.54841
32,265.528352030857,"Private room","False","True",2,"False",1,0,10,100,1,5.39704624755693,1.48328618863964,205.175073464315,14.2619470344765,457.366138179986,8.18952235242193,-0.15921,51.46404
33,233.307462546156,"Private room","False","True",2,"False",1,0,9,92,1,1.31837855397036,0.189004452491675,733.027011695584,50.9535210058606,1017.9456629748,18.2271665183977,-0.114,51.5
34,540.229074061008,"Entire home/apt","False","False",2,"False",0,0,10,97,1,1.94185924661006,0.23038110093347,696.027309828823,48.3816306713998,1113.71890265062,19.942066292592,-0.10057,51.51301
35,466.379736117971,"Entire home/apt","False","False",3,"False",0,0,8,76,0,3.05985900626044,1.0736568899535,349.690788850294,24.3073947766593,661.119506527087,11.8378964342897,-0.14869,51.48421
36,139.702250758484,"Private room","False","True",2,"False",1,0,10,98,1,4.76593204604223,0.915028860675795,263.572600752902,18.321223958674,572.796460124557,10.2563985874534,-0.18168,51.48203
37,467.555680989675,"Entire home/apt","False","False",2,"True",1,0,10,96,1,4.8683415789987,2.16964707585779,234.660114624836,16.3114849644036,505.443456570759,9.05038685623615,-0.16663,51.47202
38,150.050565629483,"Private room","False","True",2,"False",1,0,9,91,1,4.22130082864475,0.507082475116014,395.136852447444,27.4664010877293,708.868725459106,12.692886043513,-0.067,51.512
39,265.763541005198,"Entire home/apt","False","False",3,"False",0,0,10,96,0,4.88010943888051,1.0925231672825,248.225549885364,17.2544334226086,531.715787295657,9.52081486076216,-0.17925,51.47865
40,220.372068957407,"Private room","False","True",4,"False",0,0,10,94,1,6.85622188269696,0.52752713155574,179.799006154019,12.4980284365104,419.952321278942,7.51959674091996,-0.22097,51.48847
41,173.569463063572,"Private room","False","True",2,"True",0,1,10,95,1,5.57541837869129,0.677782180889083,195.316770700778,13.5766854698554,405.742141531542,7.26515161488513,-0.12187,51.45834
42,274.700722030151,"Private room","False","True",2,"True",0,0,10,99,1,3.55779218212064,0.80349827419318,299.269609862371,20.8025626740078,688.201292006246,12.3228184016388,-0.11084,51.53856
43,181.565888191162,"Private room","False","True",2,"True",0,0,9,97,1,6.32515936717047,2.28296092080372,178.890006015803,12.4348428282069,413.167519699651,7.39810920707791,-0.17769,51.46089
44,463.792657400221,"Entire home/apt","False","False",4,"False",0,1,7,71,2,3.42008735485393,0.0706205535773695,366.174884114455,25.4532225304854,872.944298169364,15.6307960854416,-0.17642,51.51198
