"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat"
3170,174.745407935276,"Private room","False","True",2,"True",0,0,9,97,1,3.80218483557857,0.544382412785525,301.785576277455,20.9782919721622,696.707540233209,12.4698510009863,-0.08606,51.53066
3171,129.353935887486,"Private room","False","True",2,"False",1,0,7,82,1,4.61323297241862,0.120225499487714,241.230630429442,16.7688816019656,523.999106802244,9.37867097618419,-0.11814,51.54937
3172,232.837084597474,"Private room","False","True",3,"False",1,0,9,94,1,1.50421350527035,0.125980550691651,642.570331073481,44.6675688884321,973.158711171828,17.4178452619625,-0.11062,51.49986
3173,206.731108445636,"Private room","False","True",2,"False",0,1,10,97,1,6.34046620309169,0.860786660563824,190.392577728463,13.2349303574673,411.478922066296,7.36475572877484,-0.21348,51.52757
3175,374.891225099367,"Private room","False","True",2,"False",0,1,8,60,1,2.40278677622728,0.103060535209977,441.265626835763,30.6740940744269,1030.17863812904,18.4384026008504,-0.12283,51.52972
3182,151.226510501188,"Private room","False","True",2,"False",0,1,9,93,1,6.57604949524818,0.395752678135524,187.095668308128,13.0057493300681,431.990436301879,7.7318760935648,-0.21603,51.48734
3186,345.962981255439,"Private room","False","True",3,"False",1,0,10,100,1,4.9271824103261,0.183274276141176,271.616721700505,18.8811372718358,633.534612719407,11.3391656733529,-0.19243,51.49046
3187,160.398880500482,"Private room","False","True",2,"True",1,0,10,100,1,5.64516695778266,0.605094011272359,202.703273242151,14.0906947980751,441.447520559568,7.90114142340129,-0.09845,51.55571
3189,194.030903831228,"Private room","False","True",2,"False",0,0,9,94,1,7.09644072837537,2.76275494631047,164.816483031292,11.4570363020814,361.991125389045,6.47901039763366,-0.053,51.552
3190,281.991580234719,"Private room","False","True",2,"False",0,0,10,100,1,4.27865563767034,0.313280134957276,335.976465448139,23.3550339777211,739.920813455414,13.2432932952457,-0.188,51.501
3192,206.731108445636,"Private room","False","True",2,"True",1,0,10,100,1,4.28283929026151,0.141334289045627,284.364266298711,19.7672687954427,640.814879467828,11.4694697627415,-0.18636,51.51987
3193,161.574825372187,"Private room","False","True",2,"False",0,0,8,87,1,5.86113485896306,0.0486257516615883,220.952054710991,15.3592387441169,503.56983938581,9.01302268614708,-0.21036,51.49826
3194,323.384839718714,"Private room","False","True",2,"True",1,0,10,100,1,5.07136620329318,0.553446179954455,264.518456853506,18.3877092084642,607.043398658648,10.8650191009442,-0.19777,51.49589
3197,193.795714856888,"Private room","False","True",3,"False",0,1,9,90,1,1.36190337591045,0.33078955782907,651.755885699843,45.3060926020402,1113.65974029558,19.9325688690473,-0.10869,51.50488
3200,304.099343822762,"Private room","False","True",2,"False",1,0,10,96,1,0.559054536851312,0.231253059385034,1170.73358763869,81.382255991325,1347.21044068565,24.1127194585834,-0.12156,51.50494
3202,215.90347844493,"Private room","False","True",4,"False",0,0,9,92,1,8.23149336547591,2.49295632232276,140.001790467696,9.73207027746275,299.312707576647,5.35717593200329,-0.05177,51.56527
3209,178.273242550389,"Private room","False","True",5,"False",0,1,6,67,1,8.26988498750185,0.960542948338873,166.318353743321,11.5614371905865,336.174591496772,6.01693942465295,-0.00983,51.49694
3211,154.989534090642,"Private room","False","True",2,"False",0,0,8,93,1,9.9159639801994,0.967782008629691,114.226937833116,7.94035978295406,249.002698790781,4.45671443677093,-0.21663,51.43872
3212,278.228556645264,"Private room","False","True",2,"True",0,0,10,100,1,6.064576724257,0.401194495337077,205.424407768061,14.2798514678013,472.979373319057,8.46550664552054,-0.20813,51.48738
3213,300.101131258967,"Private room","False","True",2,"False",1,0,10,82,1,2.36510662990664,0.091141315000001,450.353270262401,31.3058115988179,1034.45871111858,18.5150084496044,-0.12361,51.52944
3216,222.488769726475,"Private room","False","True",2,"False",0,1,9,88,1,2.23512509547479,0.214470271803896,461.060346117792,32.0501021849789,1035.7171291853,18.5375319402841,-0.12383,51.52828
3217,327.383052282509,"Private room","False","True",3,"False",0,1,9,90,1,2.38525992328179,0.0686905304659349,450.920928723769,31.3452717515858,1048.82583667345,18.7721549632216,-0.12372,51.52963
3218,315.623603565465,"Private room","False","True",2,"False",0,1,9,80,1,2.30517907915242,0.140510675515832,458.404412903469,31.8654779126201,1036.09385380059,18.5442746544789,-0.12423,51.52894
3219,324.560784590418,"Private room","False","True",2,"False",0,1,8,80,1,2.21609762557162,0.25588339476525,458.809285603047,31.8936221924364,1022.47592135054,18.3005373920161,-0.12288,51.52803
3221,180.860321268139,"Private room","False","True",2,"False",0,0,10,100,1,5.93933594789317,0.80900297832384,191.36519799917,13.3025409844185,414.381740082807,7.41671111329208,-0.1167,51.56128
3223,349.02043792187,"Private room","False","True",2,"False",0,1,6,60,1,2.22875186493447,0.221292442675025,461.530024593665,32.0827513669625,1036.29320230915,18.5478426454299,-0.1238,51.52822
3224,346.668548178461,"Private room","False","True",2,"False",0,1,10,90,1,2.40397422774218,0.0460035257139728,453.483595962904,31.5234127423953,1121.86946308018,20.0795086019645,-0.12388,51.52981
3226,122.298266657259,"Private room","False","True",2,"False",0,0,10,97,1,5.84679579789863,0.537050722590337,212.802409100205,14.7927251048582,495.556734621236,8.86960207319363,-0.20188,51.4837
3228,190.032691267433,"Private room","False","True",2,"True",0,0,9,94,1,4.74011467122241,0.514743707678495,253.302828956296,17.6080671871952,561.730839814476,10.0540032519251,-0.191,51.524
3230,103.483148709988,"Private room","False","True",2,"False",0,0,8,80,1,8.19348407006841,2.28010595641304,143.082279618681,9.94620708818642,303.883600736802,5.43898695507545,-0.03807,51.55639
3233,252.357769467767,"Private room","False","True",2,"False",0,0,8,77,1,4.62933166197216,0.167018403557037,300.266474826723,20.8726933078327,697.673145195644,12.4871336473078,-0.19259,51.4993
3235,183.212211011548,"Private room","False","True",2,"True",1,0,10,99,1,5.46861120784247,0.156711562384539,233.696219792113,16.2451353443156,527.820382831893,9.44706515878112,-0.19738,51.48566
3237,206.731108445636,"Private room","False","True",2,"True",0,0,9,94,1,4.19177128754204,0.786270441049763,261.506710979805,18.1783510109525,614.494493319206,10.9983807123031,-0.09696,51.54082
3245,258.707871774971,"Private room","False","True",2,"False",0,1,8,76,1,5.23852965692755,0.263960682899291,251.048967671903,17.4513925022351,575.36143368146,10.2979671316893,-0.1983,51.49206
3249,139.702250758484,"Private room","False","True",2,"False",0,0,8,75,1,6.72466083972842,1.06190214354506,196.441635687891,13.655423959563,413.237326529969,7.39622810476511,-0.03068,51.50947
3252,273.054399209765,"Private room","False","True",2,"True",1,0,10,100,1,6.77643109168553,1.25279320913651,193.363072336123,13.441421018651,402.355473926276,7.2014619041046,-0.03012,51.51228
